"TIPO_PAGAMENTO","PRG_ASSEGNO","NUM_ASSEGNO_BONIFICO","DAT_PAGAMENTO","IMPORTO","COD_ENTE_INTEST","DAT_ADDEBITO","FLG_STAMPATO","FLG_A_B_UFFICIO","ORIGINE","COD_COMP","COD_PROVIDER","COD_NUC","PRG_NUC","INTEST_DEC_1","INTEST_DEC_2","NOTA_1","NOTA_2","NOTA_3","COD_STR"
"B","40820","40820","2024-10-24 00:00:00.0","194.56",,,"S","S","P","0073","CONV","012739","4",,,"2024","00023263",,"01649"
"B","40821","40821","2024-10-24 00:00:00.0","71",,,"S","S","P","0073","CONV","012724","1",,,"2024","00023978",,"04372"
"B","40822","40822","2024-10-24 00:00:00.0","424.36",,,"S","S","P","0001","CONV","009196","2",,,"2024","00031005",,"01594"
"B","40823","40823","2024-10-24 00:00:00.0","781.3",,,"S","S","P","0001","CONV","004594","2",,,"2024","00031302",,"01662"
"B","40824","40824","2024-10-24 00:00:00.0","5171",,,"S","S","P","0001",,"009353","1",,,"2024","00032875",,
"B","40825","40825","2024-10-24 00:00:00.0","48",,,"S","S","P","0001","CONV","008656","1",,,"2024","00034593",,"01589"
"B","40826","40826","2024-10-24 00:00:00.0","5091.75",,,"S","S","P","0073","CONV","012933","7",,,"2024","00034999",,"01649"
"B","40827","40827","2024-10-24 00:00:00.0","35.7",,,"S","S","P","0001","CONV","011504","1",,,"2024","00035811",,"03295"
"B","40828","40828","2024-10-24 00:00:00.0","2",,,"S","S","P","0073","CONV","012722","1",,,"2024","00035898",,"02212"
"B","40829","40829","2024-10-24 00:00:00.0","203.67",,,"S","S","P","0001","CONV","009560","1",,,"2024","00038510",,"04580"
"B","40830","40830","2024-10-24 00:00:00.0","16",,,"S","S","P","0001","CONV","009945","1",,,"2024","00039962",,"04580"
"B","40831","40831","2024-10-24 00:00:00.0","175.5",,,"S","S","P","0001",,"011106","1",,,"2024","00040485",,
"B","40832","40832","2024-10-24 00:00:00.0","7282.59",,,"S","S","P","0001",,"010129","3",,,"2024","00042506",,
"B","40833","40833","2024-10-24 00:00:00.0","40.61",,,"S","S","P","0001",,"005654","1",,,"2024","00044506",,
"B","40834","40834","2024-10-24 00:00:00.0","112.5",,,"S","S","P","0001",,"005654","1",,,"2024","00046091",,
"B","40835","40835","2024-10-24 00:00:00.0","120",,,"S","S","P","0001",,"009360","2",,,"2024","00046419",,
"B","40836","40836","2024-10-24 00:00:00.0","120",,,"S","S","P","0001",,"009360","2",,,"2024","00046528",,
"B","40837","40837","2024-10-24 00:00:00.0","35",,,"S","S","P","0001","CONV","004481","1",,,"2024","00047851",,"03239"
"B","40838","40838","2024-10-24 00:00:00.0","243.6",,,"S","S","P","0001","CONV","007860","2",,,"2024","00047998",,"01633"
"B","40839","40839","2024-10-24 00:00:00.0","108",,,"S","S","P","0073","CONV","013524","1",,,"2024","00048091",,"01649"
"B","40840","40840","2024-10-24 00:00:00.0","678.6",,,"S","S","P","0073","CONV","012436","1",,,"2024","00048262",,"04372"
"B","40841","40841","2024-10-24 00:00:00.0","220.59",,,"S","S","P","0001","CONV","016715","1",,,"2024","00048583",,"01649"
"B","40842","40842","2024-10-24 00:00:00.0","1040",,,"S","S","P","0001","CONV","008939","1",,,"2024","00048707",,"02211"
"B","40843","40843","2024-10-24 00:00:00.0","15136.61",,,"S","S","P","0001","CONV","007856","2",,,"2024","00049039",,"01649"
"B","40844","40844","2024-10-24 00:00:00.0","711.45",,,"S","S","P","0001","CONV","016229","1",,,"2024","00049045",,"01649"
"B","40845","40845","2024-10-24 00:00:00.0","400",,,"S","S","P","0073","CONV","011934","3",,,"2024","00049073",,"05163"
"B","40846","40846","2024-10-24 00:00:00.0","330.6",,,"S","S","P","0001","CONV","016715","1",,,"2024","00049107",,"01649"
"B","40847","40847","2024-10-24 00:00:00.0","1040",,,"S","S","P","0001","CONV","008939","1",,,"2024","00049197",,"02211"
"B","40848","40848","2024-10-24 00:00:00.0","40",,,"S","S","P","0073","CONV","012353","1",,,"2024","00049711",,"05143"
"B","40849","40849","2024-10-24 00:00:00.0","346.06",,,"S","S","P","0001","CONV","004808","1",,,"2024","00050125",,"01649"
"B","40850","40850","2024-10-24 00:00:00.0","280",,,"S","S","P","0001","CONV","009716","1",,,"2024","00050403",,"05107"
"B","40851","40851","2024-10-24 00:00:00.0","810",,,"S","S","P","0073","CONV","013275","2",,,"2024","00050450",,"05143"
"B","40852","40852","2024-10-24 00:00:00.0","83",,,"S","S","P","0001","CONV","004465","1",,,"2024","00050631",,"01594"
"B","40853","40853","2024-10-24 00:00:00.0","7343.4",,,"S","S","P","0005","CONV","006765","1",,,"2024","00050734",,"01596"
"B","40854","40854","2024-10-24 00:00:00.0","140.59",,,"S","S","P","0001","CONV","016449","1",,,"2024","00050828",,"01649"
"B","40855","40855","2024-10-24 00:00:00.0","100",,,"S","S","P","0073","CONV","013751","2",,,"2024","00050889",,"05163"
"B","40856","40856","2024-10-24 00:00:00.0","29.67",,,"S","S","P","0001","CONV","016817","1",,,"2024","00050901",,"01594"
"B","40857","40857","2024-10-24 00:00:00.0","54.58",,,"S","S","P","0001","CONV","008898","1",,,"2024","00051589",,"01594"
"B","40858","40858","2024-10-24 00:00:00.0","6341.51",,,"S","S","P","0001","CONV","016261","2",,,"2024","00051780",,"01646"
"B","32634","32634","2024-07-25 00:00:00.0","31.35",,,"S","S","P","0073",,"014298","1",,,"2024","00035757",,
"B","32635","32635","2024-07-25 00:00:00.0","430",,,"S","S","P","0001","CONV","005420","1",,,"2024","00035815",,"03687"
"B","32636","32636","2024-07-25 00:00:00.0","43.6",,,"S","S","P","0001","CONV","006004","2",,,"2024","00035829",,"01635"
"B","32637","32637","2024-07-25 00:00:00.0","86.8",,,"S","S","P","0073","CONV","012521","1",,,"2024","00035830",,"02212"
"B","32638","32638","2024-07-25 00:00:00.0","102.38",,,"S","S","P","0073","CONV","012521","1",,,"2024","00035835",,"02212"
"B","32639","32639","2024-07-25 00:00:00.0","123.87",,,"S","S","P","0073","CONV","012521","1",,,"2024","00035841",,"02212"
"B","32640","32640","2024-07-25 00:00:00.0","430",,,"S","S","P","0001","CONV","006004","2",,,"2024","00035845",,"01635"
"B","32641","32641","2024-07-25 00:00:00.0","58",,,"S","S","P","0001",,"008484","1",,,"2024","00035852",,
"B","32642","32642","2024-07-25 00:00:00.0","6.5",,,"S","S","P","0073","CONV","012722","1",,,"2024","00035895",,"02212"
"B","32643","32643","2024-07-25 00:00:00.0","120",,,"S","S","P","0073","CONV","012414","1",,,"2024","00035945",,"05143"
"B","32644","32644","2024-07-25 00:00:00.0","22",,,"S","S","P","0001",,"011215","2",,,"2024","00036051",,
"B","32645","32645","2024-07-25 00:00:00.0","10.9",,,"S","S","P","0073","CONV","012722","1",,,"2024","00036128",,"02212"
"B","32646","32646","2024-07-25 00:00:00.0","127.37",,,"S","S","P","0073","CONV","012722","1",,,"2024","00036129",,"02212"
"B","32647","32647","2024-07-25 00:00:00.0","71.86",,,"S","S","P","0073","CONV","012722","1",,,"2024","00036138",,"02212"
"B","32648","32648","2024-07-25 00:00:00.0","774.44",,,"S","S","P","0001","CONV","007228","1",,,"2024","00036175",,"01594"
"B","32649","32649","2024-07-25 00:00:00.0","40",,,"S","S","P","0001",,"006986","1",,,"2024","00036181",,
"B","32650","32650","2024-07-25 00:00:00.0","110",,,"S","S","P","0001","CONV","010109","1",,,"2024","00036190",,"02688"
"B","32651","32651","2024-07-25 00:00:00.0","508",,,"S","S","P","0001",,"005822","1",,,"2024","00036599",,
"B","32652","32652","2024-07-25 00:00:00.0","188.3",,,"S","S","P","0073","CONV","013371","2",,,"2024","00036720",,"02152"
"B","32653","32653","2024-07-25 00:00:00.0","55",,,"S","S","P","0073","CONV","013469","1",,,"2024","00036996",,"03433"
"B","32654","32654","2024-07-25 00:00:00.0","55",,,"S","S","P","0073","CONV","013609","2",,,"2024","00037010",,"03433"
"B","32655","32655","2024-07-25 00:00:00.0","1529.34",,,"S","S","P","0073","CONV","013267","1",,,"2024","00037048",,"01648"
"B","32656","32656","2024-07-25 00:00:00.0","104.57",,,"S","S","P","0073","CONV","012603","1",,,"2024","00037078",,"03727"
"B","32657","32657","2024-07-25 00:00:00.0","201.09",,,"S","S","P","0001","CONV","005280","1",,,"2024","00037253",,"01605"
"B","32658","32658","2024-07-25 00:00:00.0","84",,,"S","S","P","0001","CONV","005094","1",,,"2024","00037498",,"03561"
"B","32659","32659","2024-07-25 00:00:00.0","170",,,"S","S","P","0001","CONV","016226","1",,,"2024","00037512",,"05143"
"B","32660","32660","2024-07-25 00:00:00.0","68",,,"S","S","P","0001","CONV","005094","1",,,"2024","00037516",,"03561"
"B","32661","32661","2024-07-25 00:00:00.0","93.5",,,"S","S","P","0001","CONV","005094","1",,,"2024","00037524",,"03561"
"B","32662","32662","2024-07-25 00:00:00.0","45.5",,,"S","S","P","0001",,"011292","1",,,"2024","00037528",,
"B","32663","32663","2024-07-25 00:00:00.0","60.5",,,"S","S","P","0073","CONV","012446","1",,,"2024","00037662",,"01722"
"B","32664","32664","2024-07-25 00:00:00.0","151.5",,,"S","S","P","0001","CONV","007248","1",,,"2024","00037753",,"01594"
"B","32665","32665","2024-07-25 00:00:00.0","73.5",,,"S","S","P","0001",,"011408","1",,,"2024","00037896",,
"B","32666","32666","2024-07-25 00:00:00.0","88",,,"S","S","P","0001","CONV","005429","1",,,"2024","00037898",,"02317"
"B","32667","32667","2024-07-25 00:00:00.0","83.68",,,"S","S","P","0073","CONV","012768","3",,,"2024","00038004",,"05143"
"B","32668","32668","2024-07-25 00:00:00.0","150",,,"S","S","P","0001","CONV","009717","1",,,"2024","00038111",,"01696"
"B","32669","32669","2024-07-25 00:00:00.0","41",,,"S","S","P","0001","CONV","016298","1",,,"2024","00038218",,"02212"
"B","32670","32670","2024-07-25 00:00:00.0","200",,,"S","S","P","0001",,"007568","1",,,"2024","00038334",,
"B","32671","32671","2024-07-25 00:00:00.0","55",,,"S","S","P","0073","CONV","011876","2",,,"2024","00038436",,"04496"
"B","32672","32672","2024-07-25 00:00:00.0","25",,,"S","S","P","0001","CONV","019160","1",,,"2024","00038460",,"02059"
"B","32673","32673","2024-07-25 00:00:00.0","401.25",,,"S","S","P","0005","CONV","006673","1",,,"2024","00038497",,"01596"
"B","32674","32674","2024-07-25 00:00:00.0","120",,,"S","S","P","0001","CONV","017405","1",,,"2024","00038786",,"01646"
"B","32675","32675","2024-07-25 00:00:00.0","96.19",,,"S","S","P","0073","CONV","012603","2",,,"2024","00038833",,"03727"
"B","32676","32676","2024-07-25 00:00:00.0","38",,,"S","S","P","0073","CONV","012610","2",,,"2024","00038986",,"03244"
"B","32677","32677","2024-07-25 00:00:00.0","17",,,"S","S","P","0001",,"018389","1",,,"2024","00039049",,
"B","32678","32678","2024-07-25 00:00:00.0","41",,,"S","S","P","0001","CONV","016298","2",,,"2024","00039081",,"02212"
"B","32679","32679","2024-07-25 00:00:00.0","42",,,"S","S","P","0001","CONV","016298","2",,,"2024","00039087",,"02212"
"B","32680","32680","2024-07-25 00:00:00.0","50",,,"S","S","P","0001","CONV","013881","1",,,"2024","00039131",,"03894"
"B","32681","32681","2024-07-25 00:00:00.0","50",,,"S","S","P","0001","CONV","004594","2",,,"2024","00039189",,"01662"
"B","32682","32682","2024-07-25 00:00:00.0","118",,,"S","S","P","0001",,"009346","3",,,"2024","00039257",,
"B","32683","32683","2024-07-25 00:00:00.0","8037.97",,,"S","S","P","0001",,"008205","1",,,"2024","00039367",,
"B","32684","32684","2024-07-25 00:00:00.0","159.95",,,"S","S","P","0005","CONV","006608","2",,,"2024","00039392",,"04967"
"B","32685","32685","2024-07-25 00:00:00.0","137",,,"S","S","P","0073","CONV","013430","2",,,"2024","00039439",,"04353"
"B","32686","32686","2024-07-25 00:00:00.0","90",,,"S","S","P","0001",,"011138","2",,,"2024","00039491",,
"B","32687","32687","2024-07-25 00:00:00.0","90",,,"S","S","P","0073","CONV","011725","1",,,"2024","00039507",,"04496"
"B","32688","32688","2024-07-25 00:00:00.0","64",,,"S","S","P","0001",,"008718","1",,,"2024","00039543",,
"B","32689","32689","2024-07-25 00:00:00.0","13",,,"S","S","P","0073",,"013464","1",,,"2024","00039559",,
"B","32690","32690","2024-07-25 00:00:00.0","130",,,"S","S","P","0073",,"011903","2",,,"2024","00039589",,
"B","32691","32691","2024-07-25 00:00:00.0","46.15",,,"S","S","P","0001",,"010950","1",,,"2024","00039595",,
"B","32692","32692","2024-07-25 00:00:00.0","120",,,"S","S","P","0001",,"005990","1",,,"2024","00039688",,
"B","32693","32693","2024-07-25 00:00:00.0","198",,,"S","S","P","0001",,"009627","1",,,"2024","00039758",,
"B","32694","32694","2024-07-25 00:00:00.0","154",,,"S","S","P","0001",,"007261","1",,,"2024","00039762",,
"B","32695","32695","2024-07-25 00:00:00.0","70",,,"S","S","P","0073",,"012556","4",,,"2024","00039768",,
"B","32696","32696","2024-07-25 00:00:00.0","308",,,"S","S","P","0001",,"013906","1",,,"2024","00039812",,
"B","32697","32697","2024-07-25 00:00:00.0","143.48",,,"S","S","P","0001",,"014821","1",,,"2024","00039856",,
"B","32698","32698","2024-07-25 00:00:00.0","80",,,"S","S","P","0073",,"012175","1",,,"2024","00039888",,
"B","32699","32699","2024-07-25 00:00:00.0","33",,,"S","S","P","0001","CONV","010104","1",,,"2024","00039906",,"03347"
"B","32700","32700","2024-07-25 00:00:00.0","147",,,"S","S","P","0001",,"011362","1",,,"2024","00039910",,
"B","32701","32701","2024-07-25 00:00:00.0","107.5",,,"S","S","P","0001",,"004954","1",,,"2024","00039966",,
"B","32702","32702","2024-07-25 00:00:00.0","128",,,"S","S","P","0001",,"004954","1",,,"2024","00039978",,
"B","32703","32703","2024-07-25 00:00:00.0","210",,,"S","S","P","0001",,"010784","2",,,"2024","00040039",,
"B","32704","32704","2024-07-25 00:00:00.0","20.75",,,"S","S","P","0001",,"009168","4",,,"2024","00040043",,
"B","32705","32705","2024-07-25 00:00:00.0","30",,,"S","S","P","0001",,"007894","2",,,"2024","00040045",,
"B","32706","32706","2024-07-25 00:00:00.0","61.56",,,"S","S","P","0001",,"007894","2",,,"2024","00040049",,
"B","32707","32707","2024-07-25 00:00:00.0","208.51",,,"S","S","P","0073",,"014394","2",,,"2024","00040051",,
"B","32708","32708","2024-07-25 00:00:00.0","52.5",,,"S","S","P","0001",,"010991","1",,,"2024","00040053",,
"B","32709","32709","2024-07-25 00:00:00.0","46.15",,,"S","S","P","0001",,"010991","1",,,"2024","00040057",,
"B","32710","32710","2024-07-25 00:00:00.0","170",,,"S","S","P","0001",,"009449","1",,,"2024","00040059",,
"B","32711","32711","2024-07-25 00:00:00.0","420",,,"S","S","P","0001",,"011101","3",,,"2024","00040061",,
"B","32712","32712","2024-07-25 00:00:00.0","60",,,"S","S","P","0001",,"005637","1",,,"2024","00040073",,
"B","32713","32713","2024-07-25 00:00:00.0","40",,,"S","S","P","0001",,"004662","2",,,"2024","00040075",,
"B","32714","32714","2024-07-25 00:00:00.0","800",,,"S","S","P","0001",,"006352","1",,,"2024","00040077",,
"B","32715","32715","2024-07-25 00:00:00.0","86.15",,,"S","S","P","0001",,"007721","1",,,"2024","00040079",,
"B","32716","32716","2024-07-25 00:00:00.0","36",,,"S","S","P","0073",,"011814","4",,,"2024","00040081",,
"B","32717","32717","2024-07-25 00:00:00.0","300",,,"S","S","P","0001",,"005754","1",,,"2024","00040089",,
"B","32718","32718","2024-07-25 00:00:00.0","8.34",,,"S","S","P","0001",,"005155","1",,,"2024","00040090",,
"B","32719","32719","2024-07-25 00:00:00.0","64.15",,,"S","S","P","0001",,"008912","1",,,"2024","00040095",,
"B","32720","32720","2024-07-25 00:00:00.0","45",,,"S","S","P","0001",,"008752","1",,,"2024","00040097",,
"B","32721","32721","2024-07-25 00:00:00.0","88.2",,,"S","S","P","0001",,"011294","4",,,"2024","00040099",,
"B","32722","32722","2024-07-25 00:00:00.0","60",,,"S","S","P","0073",,"015155","2",,,"2024","00040101",,
"B","32723","32723","2024-07-25 00:00:00.0","560",,,"S","S","P","0001",,"011157","1",,,"2024","00040105",,
"B","32724","32724","2024-07-25 00:00:00.0","60",,,"S","S","P","0001",,"005763","1",,,"2024","00040113",,
"B","32725","32725","2024-07-25 00:00:00.0","208",,,"S","S","P","0001",,"008566","1",,,"2024","00040115",,
"B","32726","32726","2024-07-25 00:00:00.0","80.15",,,"S","S","P","0001",,"005763","1",,,"2024","00040119",,
"B","32727","32727","2024-07-25 00:00:00.0","150",,,"S","S","P","0073",,"013466","1",,,"2024","00040121",,
"B","32728","32728","2024-07-25 00:00:00.0","15",,,"S","S","P","0001",,"005763","1",,,"2024","00040125",,
"B","45241","45241","2024-12-02 00:00:00.0","60",,,"S","S","P","0001","CONV","019122","1",,,"2024","00068584",,"01714"
"B","45242","45242","2024-12-02 00:00:00.0","125",,,"S","S","P","0073","CONV","012538","1",,,"2024","00068600",,"01651"
"B","45243","45243","2024-12-02 00:00:00.0","120",,,"S","S","P","0001","CONV","017404","1",,,"2024","00068604",,"01651"
"B","45244","45244","2024-12-02 00:00:00.0","243",,,"S","S","P","0001","CONV","016252","1",,,"2024","00068606",,"01714"
"B","45245","45245","2024-12-02 00:00:00.0","395",,,"S","S","P","0001","CONV","016375","1",,,"2024","00068620",,"01714"
"B","45246","45246","2024-12-02 00:00:00.0","228.55",,,"S","S","P","0001","CONV","016241","5",,,"2024","00068638",,"01714"
"B","45247","45247","2024-12-02 00:00:00.0","123",,,"S","S","P","0001",,"008188","1",,,"2024","00068752",,
"B","45248","45248","2024-12-02 00:00:00.0","240",,,"S","S","P","0001",,"005355","1",,,"2024","00068814",,
"B","45249","45249","2024-12-02 00:00:00.0","123.85",,,"S","S","P","0001",,"008261","1",,,"2024","00068899",,
"B","45250","45250","2024-12-02 00:00:00.0","52.69",,,"S","S","P","0001",,"018135","1",,,"2024","00068940",,
"B","45251","45251","2024-12-02 00:00:00.0","85",,,"S","S","P","0073","CONV","011788","1",,,"2024","00069008",,"03768"
"B","45252","45252","2024-12-02 00:00:00.0","80",,,"S","S","P","0001",,"019710","2",,,"2024","00069038",,
"B","45253","45253","2024-12-02 00:00:00.0","47.25",,,"S","S","P","0001","CONV","011353","1",,,"2024","00069076",,"04353"
"B","45254","45254","2024-12-02 00:00:00.0","89.7",,,"S","S","P","0001","CONV","016208","1",,,"2024","00069159",,"02169"
"B","45255","45255","2024-12-02 00:00:00.0","65",,,"S","S","P","0073","CONV","013074","2",,,"2024","00069218",,"02153"
"B","45256","45256","2024-12-02 00:00:00.0","435",,,"S","S","P","0001","CONV","018397","1",,,"2024","00069228",,"01713"
"B","45257","45257","2024-12-02 00:00:00.0","86.4",,,"S","S","P","0001","CONV","016874","1",,,"2024","00069238",,"01636"
"B","45258","45258","2024-12-02 00:00:00.0","86.4",,,"S","S","P","0001","CONV","016874","2",,,"2024","00069240",,"01636"
"B","45259","45259","2024-12-02 00:00:00.0","49.6",,,"S","S","P","0001","CONV","016874","2",,,"2024","00069244",,"01636"
"B","45260","45260","2024-12-02 00:00:00.0","100",,,"S","S","P","0001","CONV","016252","1",,,"2024","00069268",,"01714"
"B","45261","45261","2024-12-02 00:00:00.0","15",,,"S","S","P","0001","CONV","009254","2",,,"2024","00069272",,"02153"
"B","45262","45262","2024-12-02 00:00:00.0","100",,,"S","S","P","0001",,"018318","1",,,"2024","00069290",,
"B","45263","45263","2024-12-02 00:00:00.0","146",,,"S","S","P","0073","CONV","013244","1",,,"2024","00069330",,"02590"
"B","45264","45264","2024-12-02 00:00:00.0","1040",,,"S","S","P","0001","CONV","008565","1",,,"2024","00069360",,"03586"
"B","45265","45265","2024-12-02 00:00:00.0","1040",,,"S","S","P","0001","CONV","008565","1",,,"2024","00069389",,"03586"
"B","45266","45266","2024-12-02 00:00:00.0","13542.64",,,"S","S","P","0001","CONV","007597","1",,,"2024","00069424",,"01611"
"B","45267","45267","2024-12-02 00:00:00.0","1862.45",,,"S","S","P","0001",,"016384","2",,,"2024","00069449",,
"B","45268","45268","2024-12-02 00:00:00.0","80",,,"S","S","P","0001","CONV","018305","4",,,"2024","00069537",,"01714"
"B","45269","45269","2024-12-02 00:00:00.0","68",,,"S","S","P","0001","CONV","005673","1",,,"2024","00069545",,"01128"
"B","45270","45270","2024-12-02 00:00:00.0","449.72",,,"S","S","P","0001","CONV","016825","1",,,"2024","00069594",,"02456"
"B","45271","45271","2024-12-02 00:00:00.0","920",,,"S","S","P","0001","CONV","016226","1",,,"2024","00069599",,"01713"
"B","45272","45272","2024-12-02 00:00:00.0","151.15",,,"S","S","P","0001",,"011297","1",,,"2024","00069708",,
"B","45273","45273","2024-12-02 00:00:00.0","80.75",,,"S","S","P","0073","CONV","011754","1",,,"2024","00069738",,"04251"
"B","45274","45274","2024-12-02 00:00:00.0","234",,,"S","S","P","0073","CONV","013657","1",,,"2024","00069778",,"01714"
