"IDFATTURA","ANNO_PRA","NUM_PRA","PRG_VOCE"
"41877","2024","00083461","1"
"41875","2024","00083459","1"
"41887","2024","00083479","1"
"41892","2024","00083487","1"
"41904","2024","00083507","1"
"41898","2024","00083493","1"
"41908","2024","00083511","1"
"41906","2024","00083509","1"
"41901","2024","00083501","1"
"41910","2024","00083513","1"
"41896","2024","00083491","1"
"41897","2024","00083491","2"
"41922","2024","00083537","1"
"44295","2024","00087034","1"
"41930","2024","00083553","1"
"44337","2025","00000721","1"
"44286","2024","00087008","2"
"44284","2024","00087006","1"
"41934","2024","00083525","1"
"44287","2024","00087010","1"
"41940","2024","00063600","1"
"44290","2024","00087014","1"
"43058","2024","00080912","1"
"41950","2024","00077732","1"
"43058","2024","00080912","2"
"43058","2024","00080912","3"
"43058","2024","00080912","4"
"43058","2024","00080912","5"
"43058","2024","00080912","6"
"43058","2024","00080912","7"
"43058","2024","00080912","8"
"43058","2024","00080912","9"
"43058","2024","00080912","10"
"43058","2024","00080912","11"
"43058","2024","00080912","12"
"43058","2024","00080912","13"
"43058","2024","00080912","14"
"43058","2024","00080912","15"
"43058","2024","00080912","16"
"43058","2024","00080912","17"
"43058","2024","00080912","18"
"43058","2024","00080912","19"
"43058","2024","00080912","20"
"43058","2024","00080912","21"
"42542","2024","00084539","3"
"44296","2024","00087034","2"
"44285","2024","00087008","1"
"44350","2024","00087079","1"
"44346","2024","00087074","1"
"44348","2024","00087077","1"
"43100","2024","00084863","3"
"43101","2024","00085511","1"
"42530","2024","00084517","2"
"42606","2024","00084657","1"
"42789","2024","00084989","2"
"44388","2024","00087151","1"
"44628","2024","00054739","1"
"44678","2024","00080119","2"
"44631","2025","00001001","1"
"44678","2024","00080119","1"
"44937","2024","00070221","1"
"44931","2024","00070193","1"
"44931","2024","00070193","2"
"24063","2024","00026282","1"
"24063","2024","00026282","2"
"24063","2024","00026282","3"
"24063","2024","00026282","4"
"24063","2024","00026282","5"
"24063","2024","00026282","6"
"24063","2024","00026282","7"
"24063","2024","00026282","8"
"24063","2024","00026282","9"
"45293","2024","00055043","17"
"45291","2024","00051024","1"
"45291","2024","00051024","2"
"45291","2024","00051024","3"
"45291","2024","00051024","4"
"45291","2024","00051024","5"
"45291","2024","00051024","6"
"45291","2024","00051024","7"
"45291","2024","00051024","8"
"45291","2024","00051024","9"
"45291","2024","00051024","10"
"45291","2024","00051024","11"
"45291","2024","00051024","12"
"45293","2024","00055043","15"
"45293","2024","00055043","16"
"45293","2024","00055043","18"
"45303","2024","00062093","1"
"45303","2024","00062093","2"
"45303","2024","00062093","3"
"45303","2024","00062093","4"
"45303","2024","00062093","5"
"45304","2025","00000491","1"
"45304","2025","00000491","2"
"45304","2025","00000491","3"
"45304","2025","00000491","4"
"45304","2025","00000491","5"
"45304","2025","00000491","6"
"45304","2025","00000491","7"
"45304","2025","00000491","8"
"45304","2025","00000491","9"
"45304","2025","00000491","10"
"45304","2025","00000491","11"
"45304","2025","00000491","12"
"45304","2025","00000491","13"
"45304","2025","00000491","14"
"45304","2025","00000491","15"
"45304","2025","00000491","16"
"45304","2025","00000491","17"
"45304","2025","00000491","18"
"45304","2025","00000491","19"
"45832","2025","00002608","1"
"46839","2025","00003953","1"
"46857","2025","00003973","1"
"46840","2025","00003955","1"
"46854","2025","00003967","1"
"46844","2025","00003963","1"
"46884","2025","00004028","1"
"46838","2025","00003951","1"
"46990","2025","00004136","1"
"45944","2024","00088180","1"
"45943","2024","00088180","2"
"45941","2024","00088180","3"
"45939","2024","00088180","4"
"46881","2025","00004024","1"
"46932","2024","00088613","1"
"46936","2024","00088617","1"
"46921","2025","00004072","1"
"47034","2025","00004206","1"
"26325","2024","00037769","2"
"27102","2024","00054389","1"
"26325","2024","00037769","1"
"26325","2024","00037769","4"
"26325","2024","00037769","5"
"26325","2024","00037769","7"
"26325","2024","00037769","8"
"26325","2024","00037769","9"
"26325","2024","00037769","10"
"26349","2024","00052998","1"
"26350","2024","00053000","1"
"26354","2024","00053004","1"
"26460","2024","00053216","1"
"27162","2024","00051951","1"
"27162","2024","00051951","2"
"27167","2024","00045087","1"
"27167","2024","00045087","2"
"27268","2024","00054720","1"
"27266","2024","00054716","1"
"27267","2024","00054718","1"
"27267","2024","00054718","2"
"27561","2024","00055333","1"
"28210","2024","00056895","2"
"28181","2024","00056823","1"
"27566","2024","00055337","1"
"28186","2024","00056408","1"
"28193","2024","00054894","1"
"28195","2024","00056839","1"
"28196","2024","00056849","1"
"28199","2024","00056857","1"
"28204","2024","00054113","1"
"28218","2024","00056913","1"
"28204","2024","00054113","2"
"28204","2024","00054113","3"
"28204","2024","00054113","7"
"28204","2024","00054113","11"
"28204","2024","00054113","12"
"28204","2024","00054113","17"
"28204","2024","00054113","19"
"28205","2024","00055247","1"
"28205","2024","00055247","2"
"28205","2024","00055247","3"
"28205","2024","00055247","4"
"28205","2024","00055247","5"
"28205","2024","00055247","6"
"28205","2024","00055247","7"
"28205","2024","00055247","8"
"28205","2024","00055247","9"
"28205","2024","00055247","10"
"28205","2024","00055247","11"
"28205","2024","00055247","12"
"28205","2024","00055247","13"
"28205","2024","00055247","14"
"28205","2024","00055247","15"
"28205","2024","00055247","16"
"28205","2024","00055247","17"
"28205","2024","00055247","18"
"28205","2024","00055247","19"
"28205","2024","00055247","20"
"28205","2024","00055247","21"
"28205","2024","00055247","22"
"28205","2024","00055247","23"
"28205","2024","00055247","24"
"28205","2024","00055247","25"
"28222","2024","00056921","1"
"28210","2024","00056895","3"
"28219","2024","00056915","1"
"28426","2024","00056815","1"
"28210","2024","00056895","1"
"28553","2024","00057641","4"
"28703","2024","00057968","2"
"28702","2024","00057968","1"
"28706","2024","00057976","1"
"28710","2024","00057983","1"
"28312","2024","00057150","1"
"28698","2024","00057956","1"
"28314","2024","00057154","1"
"28710","2024","00057983","2"
"28763","2024","00058082","2"
"28704","2024","00057972","1"
"28747","2024","00058054","2"
"28747","2024","00058054","1"
"28747","2024","00058054","3"
"28747","2024","00058054","4"
"29237","2024","00059089","1"
"28763","2024","00058082","1"
"28951","2024","00058476","2"
"29232","2024","00059071","1"
"29238","2024","00059091","1"
"29246","2024","00059115","1"
"28099","2024","00056627","1"
"28099","2024","00056627","2"
"29346","2024","00059362","1"
"29269","2024","00059170","1"
"29345","2024","00059360","1"
"29347","2024","00059362","2"
"29348","2024","00059362","3"
"29349","2024","00059362","4"
"29355","2024","00059369","1"
"29351","2024","00059365","1"
"29352","2024","00059365","2"
"30108","2024","00061015","1"
"30352","2024","00059767","1"
"30117","2024","00061042","1"
"30118","2024","00059097","1"
"30111","2024","00061025","1"
"30118","2024","00059097","2"
"30118","2024","00059097","5"
"30118","2024","00059097","6"
"30118","2024","00059097","7"
"30118","2024","00059097","8"
"30118","2024","00059097","9"
"30118","2024","00059097","10"
"30118","2024","00059097","11"
"30118","2024","00059097","12"
"30118","2024","00059097","13"
"30353","2024","00059901","1"
"30338","2024","00061472","1"
"30338","2024","00061472","2"
"30381","2024","00059910","1"
"30560","2024","00059810","1"
"30592","2024","00055562","1"
"30673","2024","00062106","1"
"30363","2024","00059904","1"
"30592","2024","00055562","2"
"31175","2024","00063028","1"
"31010","2024","00062742","1"
"31000","2024","00062723","1"
"31175","2024","00063028","2"
"31175","2024","00063028","3"
"31462","2024","00063586","1"
"31180","2024","00058123","9"
"31180","2024","00058123","16"
"31037","2024","00055926","1"
"31180","2024","00058123","17"
"31272","2024","00063205","1"
"31524","2024","00063716","1"
"31462","2024","00063586","2"
"31616","2024","00063419","1"
"31945","2024","00064633","1"
"31920","2024","00064559","1"
"31616","2024","00063419","2"
"31946","2024","00064633","2"
"31946","2024","00064633","3"
"31947","2024","00064633","4"
"31948","2024","00064633","5"
"31949","2024","00064633","6"
"31930","2024","00064607","1"
"32367","2023","00000974","2"
"32145","2024","00065022","1"
"32367","2023","00000974","1"
"32367","2023","00000974","3"
"32367","2023","00000974","4"
"32904","2024","00066694","2"
"32917","2024","00066724","1"
"32904","2024","00066694","1"
"32997","2024","00064746","1"
"32997","2024","00064746","2"
"34494","2024","00065483","4"
"34336","2024","00069861","1"
"33001","2024","00049973","2"
"34639","2024","00070444","1"
"34486","2024","00067753","1"
"34493","2024","00067806","1"
"34675","2024","00069861","3"
"34676","2024","00069861","2"
"34680","2024","00067733","1"
"34690","2024","00067719","1"
"33914","2024","00056835","1"
"34687","2024","00070531","1"
"34683","2024","00070522","1"
"34683","2024","00070522","2"
"34683","2024","00070522","3"
"34683","2024","00070522","4"
"34695","2024","00068278","1"
"34702","2024","00070560","1"
"34705","2024","00070564","1"
"34706","2024","00070566","1"
"34717","2024","00070579","1"
"34733","2024","00070595","1"
"34639","2024","00070444","2"
"34730","2024","00070591","1"
"33130","2024","00067203","1"
"33139","2024","00067211","1"
"33123","2024","00067187","1"
"33123","2024","00067187","2"
"33144","2024","00067221","1"
"33119","2024","00067179","1"
"33167","2024","00067284","1"
"33717","2024","00068626","1"
"33717","2024","00068626","2"
"34874","2024","00065617","1"
"34850","2024","00070778","1"
"34847","2024","00070773","1"
"34854","2024","00070785","1"
"34856","2024","00054904","1"
"34856","2024","00054904","2"
"34856","2024","00054904","3"
"34856","2024","00054904","4"
"34856","2024","00054904","5"
"34856","2024","00054904","6"
"34856","2024","00054904","7"
"34856","2024","00054904","8"
"34856","2024","00054904","9"
"34856","2024","00054904","10"
"34856","2024","00054904","11"
"34856","2024","00054904","12"
"34856","2024","00054904","13"
"34856","2024","00054904","14"
"34856","2024","00054904","15"
"34856","2024","00054904","16"
"34856","2024","00054904","17"
"34856","2024","00054904","18"
"34856","2024","00054904","19"
"34856","2024","00054904","20"
"34856","2024","00054904","21"
"34856","2024","00054904","22"
"34856","2024","00054904","23"
"34856","2024","00054904","24"
"34856","2024","00054904","25"
"34856","2024","00054904","26"
"34856","2024","00054904","27"
"34856","2024","00054904","28"
"34856","2024","00054904","29"
"34856","2024","00054904","30"
"34856","2024","00054904","31"
"34856","2024","00054904","32"
"34856","2024","00054904","33"
"34859","2024","00070787","1"
"34929","2024","00067691","1"
"34862","2024","00070794","1"
"34889","2024","00067696","1"
"34870","2024","00070038","1"
"34870","2024","00070038","2"
"34890","2024","00061721","1"
"34874","2024","00065617","2"
"34874","2024","00065617","3"
"34825","2024","00070735","1"
"34896","2024","00067766","1"
"34878","2024","00070827","1"
"34831","2024","00070748","1"
"34897","2024","00059140","1"
"34900","2024","00067699","2"
"34903","2024","00070881","1"
"34908","2024","00067835","1"
"34831","2024","00070748","2"
"34899","2024","00070877","1"
"34902","2024","00067736","1"
"34901","2024","00064357","1"
"34836","2024","00070757","1"
"34904","2024","00067686","1"
"34883","2024","00070842","1"
"34910","2024","00068506","1"
"34910","2024","00068506","2"
"34911","2024","00061624","1"
"34914","2024","00067795","1"
"34919","2024","00070903","1"
"52243","2024","00090092","1"
"52222","2024","00090076","1"
"55774","2025","00019479","1"
"52358","2025","00003440","3"
"52329","2025","00014008","1"
"52327","2025","00014004","1"
"52360","2025","00003543","1"
"52360","2025","00003543","2"
"52360","2025","00003543","3"
"52360","2025","00003543","4"
"52360","2025","00003543","5"
"52360","2025","00003543","6"
"52360","2025","00003543","7"
"52360","2025","00003543","8"
"52360","2025","00003543","9"
"52360","2025","00003543","10"
"52360","2025","00003543","11"
"52360","2025","00003543","12"
"55775","2025","00019485","1"
"52430","2025","00013555","1"
"52624","2025","00007019","1"
"52567","2025","00014477","1"
"52567","2025","00014477","2"
"51840","2025","00012997","3"
"51840","2025","00012997","1"
"51840","2025","00012997","2"
"52571","2025","00014485","1"
"52655","2025","00007683","1"
"53094","2025","00015322","1"
"23526","2024","00038028","6"
"52659","2025","00007697","1"
"53105","2025","00015344","1"
"23526","2024","00038028","5"
"23526","2024","00038028","9"
"23526","2024","00038028","10"
"23526","2024","00038028","12"
"23526","2024","00038028","13"
"53241","2025","00015503","1"
"24271","2024","00038795","1"
"24271","2024","00038795","3"
"24271","2024","00038795","4"
"24271","2024","00038795","5"
"24271","2024","00038795","6"
"24271","2024","00038795","7"
"24271","2024","00038795","8"
"24271","2024","00038795","9"
"24271","2024","00038795","10"
"24271","2024","00038795","11"
"24271","2024","00038795","12"
"24271","2024","00038795","13"
"24271","2024","00038795","14"
"24271","2024","00038795","15"
"24271","2024","00038795","16"
"24271","2024","00038795","17"
"19472","2024","00039207","1"
"19472","2024","00039207","2"
"19472","2024","00039207","3"
"14206","2024","00029518","1"
"14206","2024","00029518","2"
"14206","2024","00029518","3"
"14206","2024","00029518","4"
"14206","2024","00029518","5"
"21443","2024","00042704","1"
"21443","2024","00042704","2"
"21443","2024","00042704","3"
"14214","2024","00029530","1"
"53261","2025","00007105","1"
"53261","2025","00007105","2"
"42408","2024","00079299","1"
"53265","2025","00009470","1"
"55779","2025","00015617","1"
"54572","2024","00042275","1"
"54573","2024","00042275","2"
"54488","2025","00017136","1"
"54488","2025","00017136","2"
"54577","2025","00017296","1"
"54579","2024","00042382","1"
"54590","2025","00017314","1"
"55781","2025","00017309","1"
"54526","2025","00017214","1"
"54620","2025","00010437","1"
"55782","2025","00019491","1"
"55783","2025","00017312","1"
"55106","2025","00013149","1"
"55106","2025","00013149","2"
"55037","2025","00018114","2"
"55037","2025","00018114","3"
"55020","2025","00003733","1"
"55020","2025","00003733","2"
"55020","2025","00003733","3"
"55020","2025","00003733","4"
"55114","2025","00018228","1"
"55784","2025","00019492","1"
"55864","2025","00019610","1"
"55802","2025","00019531","1"
"55787","2025","00019500","1"
"55804","2025","00019532","1"
"55796","2025","00019522","1"
"55797","2025","00019522","2"
"55819","2025","00016859","1"
"55799","2025","00019527","1"
"55866","2025","00019613","1"
"55801","2025","00019528","1"
"55371","2025","00018790","1"
"55819","2025","00016859","2"
"55863","2025","00019606","1"
"55868","2025","00002077","2"
"55865","2025","00003907","2"
"55868","2025","00002077","1"
